Prov,Prefx,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,h49,h50,h51,h52,h53,h54,h55,h56,h57,h58,h59,h60,h61,h62,h63,h64,h65,h66,h67,h68,h69,h70,h71,h72,h73,h74,h75,h76,h77,h78,h79,h80,h81,h82,h83,h84,h85,h86,h87,h88,h89,h90,h91,h92,h93,h94,h95,h96,h97,h98,h99,h100,h101,h102,h103,h104,h105,h106,h107,h108,h109,h110,h111,h112,h113,h114,h115,h116,h117,h118,h119,h120,h121,h122,h123,h124,h125,h126,h127,h128,h129,h130,h131,h132,h133,h134,h135,h136,h137,h138,h139,h140,h141,h142,h143,h144,h145,h146,h147,h148,h149,h150,h151,h152,h153,h154,h155,h156,h157,h158,h159,h160,h161,h162,h163,h164,h165,h166,h167,h168,h169,h170,h171,h172,h173,h174,h175,h176,h177,h178,h179,h180,h181,h182,h183,h184,h185,h186,h187,h188,h189,h190,h191,h192,h193,h194,h195,h196,h197,h198,h199,h200,h201,h202,h203,h204,h205,h206,h207,h208,h209,h210,h211,h212,h213,h214,h215,h216,h217,h218,h219,h220,h221,h222,h223,h224,h225,h226,h227,h228,h229,h230,h231,h232,h233,h234,h235,h236,h237,h238,h239,h240,h241,h242,h243,h244,h245,h246,h247,h248,h249,h250,h251,h252,h253,h254,h255,h256,h257,h258,h259,h260,h261,h262,h263,h264,h265,h266,h267,h268,h269,h270,h271,h272,h273,h274,h275,h276,h277,h278,h279,h280,h281,h282,h283,h284,h285,h286,h287,h288
Sinkiang,Urumqi,0,0,0,0,0,0,0,0,0,0.017409344,0.25743604,0.434760845,0.569885428,0.646212458,0.656389321,0.602084538,0.489344828,0.315412681,0.101626251,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99E-05,0.0941367,0.293772167,0.474512315,0.610520936,0.691536946,0.713174877,0.668075123,0.566498769,0.412203202,0.216610837,0.031261084,0,0,0,0,0,0,0,0,0,0,0,0,0.019954394,0.170680756,0.363233593,0.528737486,0.649320356,0.717868743,0.735072303,0.687552836,0.590365962,0.448144605,0.272074527,0.0911802,0,0,0,0,0,0,0,0,0,0,0,0.009844827,0.050965517,0.215674713,0.386009195,0.528001149,0.628211494,0.681464368,0.694250575,0.644766667,0.556912644,0.430502299,0.280241379,0.125808046,0.012712644,0,0,0,0,0,0,0,0,0,0.001361513,0.038086763,0.071214683,0.223854282,0.373997775,0.499390434,0.58739822,0.631411568,0.638848721,0.58883426,0.509021135,0.397932147,0.267338153,0.137189099,0.035048943,0,0,0,0,0,0,0,0,0,0.004848276,0.039914942,0.077863218,0.217812644,0.357724138,0.475348276,0.557724138,0.597436782,0.592504598,0.543597701,0.471650575,0.374796552,0.260031034,0.142760919,0.046282759,0,0,0,0,0,0,0,0,0,0.001430478,0.032144605,0.068086763,0.202509455,0.340432703,0.457284761,0.540698554,0.584091212,0.579636262,0.537975528,0.470810901,0.377347052,0.264136819,0.145562848,0.046357063,0,0,0,0,0,0,0,0,0,0,0.015457175,0.053718576,0.197078977,0.34728921,0.473608454,0.564260289,0.611351502,0.609591769,0.56557842,0.488802002,0.383339266,0.257646274,0.127539488,0.026820912,0,0,0,0,0,0,0,0,0,0,0.001113793,0.047395402,0.198616092,0.364026437,0.499150575,0.591778161,0.635572414,0.63792069,0.583893104,0.490763218,0.363416092,0.213164368,0.070664368,0,0,0,0,0,0,0,0,0,0,0,0,0.023113459,0.206738598,0.364400445,0.500659622,0.592519466,0.633483871,0.626411568,0.560174639,0.44690545,0.293835373,0.120614016,0.006711902,0,0,0,0,0,0,0,0,0,0,0,0,0.000396552,0.130348276,0.355301149,0.479413793,0.570066667,0.609562069,0.591952874,0.516382759,0.38735977,0.211687356,0.037835632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023423804,0.307043381,0.440271413,0.549024472,0.603354839,0.593893215,0.524412681,0.395727475,0.20938376,0.026134594,0,0,0,0,0
Sinkiang,Wujiaqu,0,0,0,0,0,0,0,0,0,0.011081201,0.223119021,0.388131257,0.525954394,0.610371524,0.622667408,0.574785317,0.468319244,0.300696329,0.096033371,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-05,0.078480296,0.258793103,0.430940887,0.569366995,0.656685961,0.681302956,0.643916256,0.548149015,0.398860837,0.209685961,0.030767241,0,0,0,0,0,0,0,0,0,0,0,0,0.017537264,0.157631813,0.342546162,0.504246941,0.622709677,0.691472747,0.708686318,0.664893215,0.572437152,0.434565072,0.264177975,0.089551724,0,0,0,0,0,0,0,0,0,0,0,0.009031034,0.047426437,0.203296552,0.367457471,0.505543678,0.604811494,0.658177012,0.671743678,0.626825287,0.543587356,0.421354023,0.274617241,0.123908046,0.013162069,0,0,0,0,0,0,0,0,0,0.00127475,0.036197998,0.06628921,0.212913237,0.358509455,0.482301446,0.571170189,0.617758621,0.630315907,0.588757508,0.511919911,0.400911012,0.26894772,0.138314794,0.036299221,0,0,0,0,0,0,0,0,0,0.00472069,0.038458621,0.073965517,0.209944828,0.346917241,0.464563218,0.549716092,0.593871264,0.598044828,0.556441379,0.486122989,0.385364368,0.266289655,0.145363218,0.047909195,0,0,0,0,0,0,0,0,0,0.001381535,0.030877642,0.064233593,0.194390434,0.329536151,0.445812013,0.531765295,0.580573971,0.585510567,0.551914349,0.485206897,0.388204672,0.270745273,0.148810901,0.047577308,0,0,0,0,0,0,0,0,0,0,0.014505006,0.050419355,0.18868743,0.336313682,0.4620901,0.55463515,0.607170189,0.612342603,0.575151279,0.499768632,0.391728587,0.262086763,0.129791991,0.028222469,0,0,0,0,0,0,0,0,0,0,0.000951724,0.044021839,0.187077012,0.348148276,0.480932184,0.573554023,0.619936782,0.630690805,0.58303908,0.493096552,0.366135632,0.215667816,0.072303448,0,0,0,0,0,0,0,0,0,0,0,0,0.019573971,0.191645161,0.344957731,0.478416018,0.568530589,0.608895439,0.602235817,0.541253615,0.432968854,0.284670745,0.117680756,0.006790879,0,0,0,0,0,0,0,0,0,0,0,0,0.000178161,0.111128736,0.329110345,0.447952874,0.53783908,0.579021839,0.56227931,0.48986092,0.366744828,0.200111494,0.035854023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015558398,0.270869855,0.392986652,0.503527252,0.566309232,0.55994327,0.496902114,0.376046719,0.197886541,0.024281424,0,0,0,0,0
Taiwan,Taiwanx,0,0,0,0,0,0,0.006536151,0.132008899,0.259642937,0.376213571,0.460566185,0.499875417,0.494611791,0.448303671,0.365566185,0.255144605,0.124786429,0.015965517,0,0,0,0,0,0,0,0,0,0,0,0,0.013996305,0.123676108,0.258226601,0.37703202,0.465544335,0.510038177,0.508449507,0.465570197,0.385075123,0.279277094,0.153378079,0.035381773,0,0,0,0,0,0,0,0,0,0,0,0,0.031195773,0.150409344,0.290191324,0.41431257,0.501249166,0.543476085,0.540501669,0.493463849,0.405994438,0.297265851,0.168551724,0.047846496,3.56E-05,0,0,0,0,0,0,0,0,0,0,0.00347931,0.043766667,0.170025287,0.302437931,0.414071264,0.487666667,0.519912644,0.510378161,0.464450575,0.383216092,0.280101149,0.160025287,0.051611494,0.001063218,0,0,0,0,0,0,0,0,0,0,0.013751947,0.05076307,0.169063404,0.288391546,0.386532814,0.449295884,0.474977753,0.4618198,0.412697442,0.342045606,0.248877642,0.147081201,0.053863181,0.002867631,0,0,0,0,0,0,0,0,0,0,0.017586207,0.052172414,0.166041379,0.280124138,0.371418391,0.432042529,0.451677012,0.43381954,0.385990805,0.329970115,0.242426437,0.147821839,0.060014942,0.005706897,0,0,0,0,0,0,0,0,0,0,0.01212792,0.051894327,0.173728587,0.301412681,0.40459733,0.470144605,0.491254728,0.469992214,0.417304783,0.351577308,0.260785317,0.163741936,0.069271413,0.007119021,0,0,0,0,0,0,0,0,0,0,0.004489433,0.045929922,0.166382647,0.29303337,0.396902113,0.463458287,0.48262069,0.461477197,0.406261402,0.335299221,0.243087875,0.146053393,0.054771969,0.002965517,0,0,0,0,0,0,0,0,0,0,0.001374713,0.055772414,0.188278161,0.32650115,0.43598046,0.504952874,0.524802299,0.500994253,0.439324138,0.355527586,0.247526437,0.133743678,0.03288046,7.24E-05,0,0,0,0,0,0,0,0,0,0,8.45E-05,0.073538376,0.207867631,0.340817575,0.446322581,0.510478309,0.53028921,0.507596218,0.444681869,0.351382647,0.231328142,0.101638487,0.00939822,0,0,0,0,0,0,0,0,0,0,0,0,0.054163218,0.205547127,0.321635632,0.422766667,0.486817241,0.50482069,0.480954023,0.417586207,0.322094253,0.201072414,0.071247126,0.001242529,0,0,0,0,0,0,0,0,0,0,0,0,0.018537264,0.1688198,0.277941046,0.379553949,0.448315907,0.476809789,0.461680756,0.408334816,0.319773081,0.206101223,0.07851168,0.002095662,0,0,0,0,0,0
Tianjin,Tianjin,0,0,0,0,0,0,0,0.045219132,0.264185762,0.432927697,0.558394883,0.629948832,0.641501669,0.595139043,0.489766407,0.334630701,0.138005562,0.006388209,0,0,0,0,0,0,0,0,0,0,0,0,0.00019335,0.100850985,0.282465517,0.453584975,0.581628079,0.654743842,0.672219212,0.633823892,0.535896552,0.396937192,0.219113301,0.046160099,0,0,0,0,0,0,0,0,0,0,0,0,0.016789766,0.150499444,0.332226919,0.492727475,0.610426029,0.674687431,0.686506118,0.645579533,0.548242492,0.41654505,0.253202447,0.088279199,0.002522803,0,0,0,0,0,0,0,0,0,0,0.004454023,0.039955172,0.174878161,0.332782759,0.468325287,0.566511494,0.62026092,0.628568966,0.588751724,0.501195402,0.385021839,0.244022989,0.104206897,0.011888506,0,0,0,0,0,0,0,0,0,0,0.02528921,0.050141268,0.185836485,0.329058954,0.450088988,0.536850945,0.57996218,0.580347052,0.541291435,0.459066741,0.35627475,0.234307008,0.114260289,0.025020022,0.000798665,0,0,0,0,0,0,0,0,0.000574713,0.028348276,0.05112069,0.169734483,0.296547126,0.406128736,0.484165517,0.525808046,0.528928736,0.497691954,0.423181609,0.336325287,0.227966667,0.119277012,0.034032184,0.003511494,0,0,0,0,0,0,0,0,0,0.018708565,0.039684093,0.141241379,0.255494994,0.356174638,0.431342603,0.473166852,0.482368187,0.459994438,0.394865406,0.31552614,0.215668521,0.11357842,0.03216129,0.003125695,0,0,0,0,0,0,0,0,0,0.006080089,0.034011123,0.134798665,0.256408231,0.366926585,0.447420467,0.493135706,0.498759733,0.467855395,0.405045606,0.317765295,0.209558398,0.099129032,0.018596218,0.000269188,0,0,0,0,0,0,0,0,0,0.000365517,0.037688506,0.159296552,0.303126437,0.427114942,0.515433333,0.558363218,0.554896552,0.512101149,0.424281609,0.315905747,0.18681954,0.062671264,0.002545977,0,0,0,0,0,0,0,0,0,0,0,0.024368187,0.189795328,0.330244716,0.454896552,0.541250278,0.57980089,0.567368187,0.510254727,0.403998888,0.27361624,0.122541713,0.013131257,0,0,0,0,0,0,0,0,0,0,0,0,0.001686207,0.160755173,0.324944828,0.445004598,0.531729885,0.570773563,0.556352874,0.49012069,0.371851724,0.219825287,0.058018391,4.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059679644,0.295629588,0.432365962,0.537728587,0.590690767,0.587096774,0.526339266,0.406221357,0.240102336,0.056576196,0,0,0,0,0,0,0
Tibet,Ali,0,0,0,0,0,0,0,0,0,0.059117909,0.35576307,0.573609566,0.732139043,0.816583982,0.833005562,0.779293659,0.668051168,0.50380089,0.296645161,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E-05,0.111843596,0.365770936,0.594996305,0.758564039,0.847358374,0.865656404,0.815924877,0.711355911,0.556658867,0.363971675,0.11507266,0,0,0,0,0,0,0,0,0,0,0,0,0.009860957,0.168767519,0.418818688,0.635234705,0.78772525,0.866434928,0.876647386,0.821589544,0.716134594,0.565780868,0.381778643,0.182194661,0,0,0,0,0,0,0,0,0,0,0,0.000694253,0.05455977,0.208342529,0.442468966,0.639667816,0.774617241,0.841164368,0.847054023,0.788286207,0.686750575,0.542775862,0.370213793,0.189277012,0.027014943,0,0,0,0,0,0,0,0,0,0,0.010030033,0.072157953,0.212149054,0.422695217,0.601439377,0.724954394,0.788185762,0.799112347,0.746681869,0.653264739,0.52176307,0.362959956,0.197573971,0.057183537,0,0,0,0,0,0,0,0,0,0,0.014982759,0.063885058,0.188837931,0.375152873,0.54006092,0.658187356,0.725706897,0.745529885,0.70755977,0.629071264,0.511009195,0.36408046,0.208362069,0.071494253,0,0,0,0,0,0,0,0,0,0,0.006743048,0.048259177,0.154568409,0.321160178,0.476301446,0.594281424,0.669065628,0.69719911,0.668866518,0.595754171,0.482335929,0.340769744,0.19209455,0.064837597,0,0,0,0,0,0,0,0,0,0,0.000814238,0.039216908,0.140649611,0.311670745,0.475403782,0.601724138,0.681538376,0.712403782,0.684060067,0.605942158,0.482215795,0.329391546,0.170934371,0.042901001,0,0,0,0,0,0,0,0,0,0,0,0.029842529,0.175196552,0.380008046,0.56683908,0.700155172,0.770689655,0.783348276,0.734668965,0.638152874,0.495997701,0.321702299,0.139190805,0,0,0,0,0,0,0,0,0,0,0,0,0.017935484,0.246726363,0.455784205,0.64596218,0.777076752,0.836588432,0.829337041,0.755263626,0.627636262,0.457015573,0.257406007,0.026670745,0,0,0,0,0,0,0,0,0,0,0,0,0.001550575,0.226727586,0.485135632,0.653266667,0.776731035,0.833227586,0.822222989,0.745222988,0.610048276,0.425789655,0.203573563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095420467,0.431021135,0.605828699,0.740088988,0.807847608,0.809374861,0.743209121,0.618412681,0.439393771,0.21331257,0,0,0,0,0
Tibet,Changdu,0,0,0,0,0,0,0,0,0.045919911,0.300634038,0.511975528,0.684342603,0.792254728,0.829604005,0.811343715,0.711629588,0.557816463,0.346407119,0.099294772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083980296,0.30028202,0.524350985,0.705050493,0.820232759,0.865796798,0.854348522,0.760746306,0.616412562,0.418171182,0.180681034,0.009619458,0,0,0,0,0,0,0,0,0,0,0,0.004880979,0.123295884,0.341450501,0.56049277,0.7349099,0.845467186,0.886420467,0.872656285,0.776976641,0.632467186,0.439867631,0.216823137,0.029892102,0,0,0,0,0,0,0,0,0,0,5.06E-05,0.038978161,0.15517931,0.365391954,0.565329885,0.720012644,0.814090805,0.845009195,0.825734483,0.729805747,0.59198046,0.41417931,0.217426437,0.046794253,2.87E-05,0,0,0,0,0,0,0,0,0,0.003593993,0.056248053,0.155317019,0.337272525,0.505590656,0.634647386,0.714391546,0.742403782,0.721505006,0.636822024,0.518276974,0.36639822,0.202190211,0.05896218,0.002094549,0,0,0,0,0,0,0,0,0,0.00588046,0.045285057,0.126973563,0.273086207,0.410856322,0.521987356,0.602139081,0.639904598,0.626717241,0.558249425,0.454868966,0.322749425,0.180871264,0.061204598,0.005295402,0,0,0,0,0,0,0,0,0,0.002215795,0.036179088,0.10985762,0.245331479,0.372927697,0.480403782,0.556670745,0.592948832,0.575206897,0.512288098,0.411790879,0.287349277,0.160464961,0.054525028,0.004944383,0,0,0,0,0,0,0,0,0,2.89E-05,0.030904338,0.10852614,0.254397108,0.393701891,0.508015573,0.587245829,0.620571746,0.597608454,0.527024472,0.418205784,0.284427141,0.149294772,0.040471635,0.001114572,0,0,0,0,0,0,0,0,0,0,0.01804023,0.124311494,0.288226437,0.442344828,0.562850575,0.644258621,0.678206897,0.653291954,0.569206897,0.443368966,0.285541379,0.124378161,0.014483908,0,0,0,0,0,0,0,0,0,0,0,0.010182425,0.185068965,0.355994438,0.528787542,0.660043381,0.734051168,0.751645161,0.716915462,0.609245829,0.459437152,0.271004449,0.075788654,0.000556174,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.178855172,0.404629885,0.575410345,0.713344828,0.789413793,0.800022988,0.755557471,0.632703448,0.459467816,0.236356322,0.030588506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077246941,0.361423804,0.539264739,0.689579533,0.77867297,0.800788654,0.764925473,0.650598443,0.479658509,0.251865406,0.032759733,0,0,0,0,0
Tibet,Lhasa,0,0,0,0,0,0,0,0,0.0016396,0.25956396,0.479234705,0.667427141,0.788513904,0.837363738,0.824617353,0.738119021,0.599876529,0.414951057,0.18969188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020146552,0.248912562,0.490353448,0.68579064,0.811557882,0.865277094,0.855589901,0.772948276,0.642405172,0.465041872,0.254511084,0.041027094,0,0,0,0,0,0,0,0,0,0,0,0.000110122,0.064235818,0.292124583,0.525918799,0.711919911,0.829448276,0.878536151,0.866700779,0.781971079,0.651095662,0.474100111,0.272640712,0.077863181,0,0,0,0,0,0,0,0,0,0,0,0.011554023,0.090844828,0.312833333,0.527535632,0.696977011,0.804334483,0.84481954,0.829963218,0.741966667,0.615595402,0.449294253,0.2631,0.09053908,0.002190805,0,0,0,0,0,0,0,0,0,0,0.038726363,0.097773081,0.29025139,0.479380423,0.62992881,0.72859733,0.771261402,0.7610901,0.685072303,0.571501669,0.42485317,0.258107898,0.103159066,0.008394883,0,0,0,0,0,0,0,0,0,0,0.038387356,0.081232184,0.236632184,0.396173563,0.530904598,0.630026437,0.682670115,0.679829885,0.61515977,0.516864368,0.387354023,0.240344828,0.102836782,0.013521839,0,0,0,0,0,0,0,0,0,0,0.022006674,0.060942158,0.193944383,0.33774861,0.467330367,0.566662959,0.622694105,0.60850723,0.550413793,0.457588432,0.335826474,0.204344828,0.086362625,0.011593993,0,0,0,0,0,0,0,0,0,0,0.009571746,0.05654505,0.196567297,0.35118465,0.490005562,0.593298109,0.64771079,0.633312569,0.571310345,0.46957842,0.340385985,0.200677419,0.075551724,0.005389321,0,0,0,0,0,0,0,0,0,0,0.002566667,0.072890805,0.239883908,0.419,0.569026437,0.672078161,0.721817241,0.70452069,0.627171264,0.511047126,0.360943678,0.192062069,0.046211494,0,0,0,0,0,0,0,0,0,0,0,0.000126808,0.11018465,0.322567297,0.512031146,0.669241379,0.761700779,0.792608454,0.768978865,0.671339266,0.533586207,0.354912125,0.152937709,0.006170189,0,0,0,0,0,0,0,0,0,0,0,0,0.068926437,0.386683908,0.551398851,0.703747126,0.798334483,0.826691954,0.796635632,0.691335632,0.53683908,0.33347931,0.100317241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011241379,0.363025584,0.518294772,0.679671858,0.781010011,0.816175751,0.790904338,0.692942158,0.543038932,0.343686318,0.107273637,0,0,0,0,0
Tibet,Nagqu,0,0,0,0,0,0,0,0,0.000512792,0.199444939,0.443382647,0.640426029,0.770193548,0.82367297,0.810159066,0.729689655,0.593433815,0.410659622,0.193697442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007948276,0.208698276,0.456302956,0.660726601,0.793424877,0.848359606,0.833679803,0.756939655,0.627836207,0.455767241,0.256523399,0.050224138,0,0,0,0,0,0,0,0,0,0,0,5.12E-05,0.043674082,0.25932703,0.499665184,0.691353726,0.81148832,0.85825139,0.841101224,0.763151279,0.636126808,0.46998109,0.280038932,0.095350389,0,0,0,0,0,0,0,0,0,0,0,0.008406897,0.078510345,0.291914943,0.513486207,0.688841379,0.798858621,0.841116092,0.825521839,0.74894023,0.629404598,0.470665517,0.289654023,0.116121839,0.006989655,0,0,0,0,0,0,0,0,0,0,0.034006674,0.087580645,0.280932147,0.478731924,0.637349277,0.741226919,0.785583982,0.777150167,0.708444939,0.60005673,0.456137931,0.290902113,0.131522803,0.020497219,0,0,0,0,0,0,0,0,0,0,0.037402299,0.077897701,0.240762069,0.413110345,0.558391954,0.660465517,0.713613793,0.716755172,0.662295402,0.567742529,0.438986207,0.289111494,0.141745977,0.030972414,0,0,0,0,0,0,0,0,0,0,0.022261402,0.061063404,0.200233593,0.354846496,0.493083426,0.597258064,0.657822025,0.662131257,0.614129032,0.523791991,0.401571746,0.261426029,0.127132369,0.027933259,0,0,0,0,0,0,0,0,0,0,0.008246941,0.054145717,0.194053393,0.356568409,0.503839822,0.614064516,0.677728587,0.679915462,0.627411569,0.530007786,0.397362625,0.248119021,0.1077297,0.01444049,0,0,0,0,0,0,0,0,0,0,0.0015,0.063383908,0.231755172,0.420065517,0.586547126,0.700803448,0.755733333,0.749890805,0.682889655,0.56931954,0.416283908,0.239671264,0.073674713,0,0,0,0,0,0,0,0,0,0,0,2.22E-06,0.073489433,0.308809789,0.50727475,0.679325918,0.788102336,0.825527252,0.799081201,0.706279199,0.563414905,0.381408231,0.177070078,0.010409344,0,0,0,0,0,0,0,0,0,0,0,0,0.030718391,0.377737931,0.541381609,0.699349425,0.800643678,0.833713793,0.799510345,0.69818046,0.541434483,0.339797701,0.112285058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003081201,0.27825139,0.496892102,0.662300334,0.772032258,0.812967742,0.788311457,0.695426029,0.545474972,0.346955506,0.114709677,0,0,0,0,0
Tibet,Nyingchi,0,0,0,0,0,0,0,0,0.019676307,0.260031146,0.471528365,0.657438265,0.779938821,0.830532814,0.826266963,0.732157953,0.585975528,0.383971079,0.144528365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047524631,0.254582512,0.479583744,0.672786946,0.80498399,0.863704433,0.866071429,0.778565271,0.638064039,0.443916256,0.215237685,0.022242611,0,0,0,0,0,0,0,0,0,0,0,0.001305895,0.086382647,0.290842047,0.511258064,0.69710901,0.822107898,0.876063404,0.875797553,0.788443826,0.651126808,0.462737486,0.24380089,0.049197998,0,0,0,0,0,0,0,0,0,0,0,0.020858621,0.111074713,0.312218391,0.514211494,0.681098851,0.788126437,0.831983908,0.825917241,0.740093103,0.610263218,0.434911494,0.238656322,0.064313793,0.000626437,0,0,0,0,0,0,0,0,0,0.000479422,0.041058954,0.105521691,0.271431591,0.440317019,0.579699666,0.674678532,0.715795328,0.70869188,0.634850945,0.523351502,0.37534594,0.213517241,0.071164627,0.00359733,0,0,0,0,0,0,0,0,0,0.001043678,0.029516092,0.078183908,0.203437931,0.337601149,0.456965517,0.547774713,0.593485057,0.586164368,0.527558621,0.432470115,0.306764368,0.176027586,0.065104598,0.006401149,0,0,0,0,0,0,0,0,0,5.45E-05,0.02072525,0.06357842,0.177213571,0.300527252,0.414040044,0.501677419,0.545395995,0.529452725,0.476040044,0.384438265,0.269992214,0.154502781,0.058463849,0.006160178,0,0,0,0,0,0,0,0,0,0,0.014044494,0.063580645,0.190628476,0.326540601,0.447996663,0.538711902,0.586713015,0.565823137,0.505321468,0.402589544,0.276611791,0.150423804,0.048358176,0.002211346,0,0,0,0,0,0,0,0,0,0,0.006450575,0.075086207,0.219893103,0.369206897,0.498396552,0.590616092,0.631650575,0.611873563,0.539967816,0.425363218,0.280955172,0.133048276,0.022942529,0,0,0,0,0,0,0,0,0,0,0,0.002575083,0.122319244,0.283740823,0.455655172,0.598162403,0.686979978,0.716602892,0.691155728,0.596469411,0.461048943,0.285442714,0.100210234,0.002012236,0,0,0,0,0,0,0,0,0,0,0,1.26E-05,0.114447126,0.352952874,0.523696552,0.67355977,0.764856322,0.788891954,0.753787356,0.643067816,0.483425287,0.275872414,0.059674713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041512792,0.32521802,0.49781535,0.659061179,0.761126808,0.793967742,0.772587319,0.667958843,0.50985762,0.298191324,0.067040044,0,0,0,0,0
Tibet,Shannan,0,0,0,0,0,0,0,0,0.005215795,0.253145718,0.468718576,0.654143493,0.775399333,0.826637375,0.819716351,0.739525028,0.608111235,0.425014461,0.195284761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025853448,0.246003695,0.481705665,0.675857143,0.80103202,0.855236453,0.851418719,0.773663793,0.64695936,0.471208128,0.257931034,0.040493842,0,0,0,0,0,0,0,0,0,0,0,0.000151279,0.066804227,0.285477197,0.516375973,0.699460512,0.814252503,0.861240267,0.851629588,0.768152392,0.640700779,0.468659622,0.270269188,0.074686318,0,0,0,0,0,0,0,0,0,0,0,0.01145977,0.090901149,0.307385057,0.520206897,0.685456322,0.78727931,0.823304598,0.806558621,0.718317241,0.593841379,0.432747126,0.254354023,0.085082759,0.001666667,0,0,0,0,0,0,0,0,0,0,0.034523915,0.092681869,0.278388209,0.461830923,0.605734149,0.698130145,0.734873192,0.724797553,0.647842047,0.538859844,0.398301446,0.240787542,0.093619577,0.006466073,0,0,0,0,0,0,0,0,0,0,0.034909195,0.078285058,0.230377012,0.380955172,0.507790805,0.594673563,0.641732184,0.639395402,0.573834483,0.475175862,0.347204598,0.209951724,0.087787356,0.010257471,0,0,0,0,0,0,0,0,0,0,0.020095662,0.059569522,0.189034483,0.324862069,0.445583982,0.537248053,0.591143493,0.583163515,0.525444939,0.429073415,0.305408231,0.179368187,0.073583982,0.009012236,0,0,0,0,0,0,0,0,0,0,0.009330367,0.057689655,0.198263626,0.349776418,0.479730812,0.573140156,0.627629588,0.620252503,0.55748832,0.452546162,0.316448276,0.179132369,0.064202447,0.00403337,0,0,0,0,0,0,0,0,0,0,0.002933333,0.072906896,0.238547126,0.413443678,0.553496552,0.648626437,0.695262069,0.681197701,0.604410345,0.487012644,0.332531034,0.17195977,0.03905977,0,0,0,0,0,0,0,0,0,0,0,0.000285873,0.109969967,0.306112347,0.491832036,0.644482759,0.734758621,0.764637375,0.74181535,0.650021135,0.515873192,0.341213571,0.144429366,0.005268076,0,0,0,0,0,0,0,0,0,0,0,0,0.080331035,0.360072414,0.52895977,0.680542529,0.774616092,0.802041379,0.774971264,0.673888506,0.523493103,0.323751724,0.096952874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019419355,0.332863181,0.496481646,0.657226919,0.75939822,0.796117909,0.778808676,0.687848721,0.54416129,0.346268076,0.10932703,0,0,0,0,0
